Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-April-2019,3120.00,3131.90,3022.80,3028.80,3061.023701935373859664,70374,3831,215416482.00,18253,25.94,109.10,-91.20
5-April-2019,3031.20,3120.00,3031.20,3108.55,3095.121979932377862647,73053,3692,226107946.00,11736,16.06,88.80,77.35
4-April-2019,3050.00,3065.10,3018.50,3041.70,3043.651462445711462857,48583,2377,147869719.00,5440,11.20,46.60,-8.30
3-April-2019,3062.20,3088.00,3034.35,3042.10,3065.695749059903127466,64621,3209,198108325.00,11415,17.66,53.65,-20.10
2-April-2019,3005.00,3070.30,3000.05,3049.70,3027.996480386000859248,60518,2723,183248291.00,12461,20.59,70.25,44.70
1-April-2019,3027.50,3045.00,2986.45,3001.55,3023.821260963847622746,61794,2874,186854011.00,11433,18.50,58.55,-25.95
29-March-2019,2997.20,3035.00,2967.70,3024.85,3010.064143535427319211,87616,3799,263729780.00,13903,15.87,67.30,27.65
28-March-2019,2943.00,2996.00,2942.00,2989.65,2975.917052511166793768,73432,3595,218527541.00,13468,18.34,54.00,46.65
27-March-2019,2957.00,3009.00,2931.05,2942.65,2966.205507607286620727,117256,6059,347805393.00,18363,15.66,77.95,-14.35
26-March-2019,2856.30,2939.00,2856.30,2930.40,2906.137619832913502836,110362,4372,320727160.00,25693,23.28,82.70,74.10
25-March-2019,2823.70,2865.00,2800.00,2852.85,2842.704225606235565819,55424,2754,157554039.00,13692,24.70,65.00,29.15
22-March-2019,2884.00,2897.95,2820.00,2836.85,2846.132654162107177534,64883,3427,184665625.00,11117,17.13,77.95,-47.15
20-March-2019,2921.65,2934.50,2860.00,2872.25,2891.367940143223888663,59208,3093,171192113.00,11209,18.93,74.50,-49.40
19-March-2019,2933.00,2962.00,2910.45,2921.65,2936.645465376608753715,76379,3804,224298044.00,15928,20.85,51.55,-11.35
18-March-2019,2864.00,2941.00,2847.60,2926.05,2897.959052648707821121,67599,4539,195899134.00,15478,22.90,93.40,62.05
15-March-2019,2808.75,2894.00,2808.75,2859.70,2858.169477655413465005,72098,4067,206068303.00,12876,17.86,85.25,50.95
14-March-2019,2826.00,2833.20,2789.00,2808.75,2810.712341407151095732,43350,2503,121844380.00,8262,19.06,44.20,-17.25
13-March-2019,2796.00,2835.00,2750.25,2826.20,2800.395605226217471115,92610,4183,259344637.00,19571,21.13,84.75,30.20
12-March-2019,2815.00,2815.00,2745.00,2753.75,2781.897650753768844221,79600,4009,221439053.00,31591,39.69,70.00,-61.25
11-March-2019,2770.00,2805.60,2769.95,2790.10,2791.115394504015365768,66121,3848,184551341.00,18114,27.40,35.65,20.10
8-March-2019,2734.80,2777.25,2718.55,2766.65,2755.711255222700801755,61989,2658,170823785.00,10242,16.52,58.70,31.85
7-March-2019,2777.00,2779.95,2727.00,2735.80,2753.935710555054365889,42122,2444,116001280.00,8934,21.21,52.95,-41.20
6-March-2019,2710.00,2769.00,2702.30,2764.20,2743.474933326495025130,77992,3627,213969097.00,18003,23.08,66.70,54.20
5-March-2019,2664.95,2707.00,2646.80,2694.20,2679.162441215878937550,38063,2213,101976960.00,10572,27.78,60.20,29.25
1-March-2019,2662.80,2673.90,2643.10,2663.40,2660.374686850381109748,37522,2340,99822579.00,7089,18.89,30.80,0.60
28-February-2019,2655.65,2660.70,2631.00,2647.40,2647.377136541270279872,25333,1679,67066005.00,4059,16.02,29.70,-8.25
27-February-2019,2658.00,2695.00,2625.00,2641.40,2656.308918431650069925,59349,3203,157649278.00,11905,20.06,70.00,-16.60
26-February-2019,2645.00,2678.00,2600.00,2652.75,2643.817928236338278179,70983,4514,187666128.00,13799,19.44,78.00,7.75
25-February-2019,2645.50,2675.00,2615.00,2659.80,2644.575440811935830877,42762,1922,113087335.00,8090,18.92,60.00,14.30
22-February-2019,2659.95,2674.40,2631.00,2641.05,2655.442107841422023163,114316,1810,303559520.00,8106,7.09,43.40,-18.90
21-February-2019,2621.80,2660.00,2595.00,2653.05,2636.994497996006378302,69611,3100,183563824.00,12606,18.11,65.00,31.25
20-February-2019,2576.90,2609.00,2575.00,2600.85,2591.115416168576987084,42663,2016,110544757.00,9731,22.81,34.00,23.95
19-February-2019,2551.25,2605.05,2550.00,2559.30,2582.776250024310079931,51419,2726,132803772.00,8062,15.68,55.05,8.05
18-February-2019,2555.00,2559.55,2513.00,2545.95,2535.013049431357755609,35787,1934,90720512.00,7462,20.85,46.55,-9.05
15-February-2019,2631.00,2631.00,2508.00,2557.50,2549.212115956105965472,86481,4180,220458413.00,12030,13.91,123.00,-73.50
14-February-2019,2589.95,2620.75,2559.60,2607.15,2597.129787759452047672,76941,3257,199825763.00,19641,25.53,61.15,17.20
13-February-2019,2630.00,2649.00,2573.00,2590.50,2601.867652871955483929,65774,3239,171135243.00,14623,22.23,76.00,-39.50
12-February-2019,2662.25,2676.40,2616.00,2623.60,2633.572309701763297293,82686,2726,217759560.00,35178,42.54,60.40,-38.65
11-February-2019,2725.00,2725.00,2630.50,2652.50,2656.759285097945620444,326814,7311,868266129.00,204196,62.48,94.50,-72.50
8-February-2019,2695.10,2735.10,2674.75,2704.35,2712.387923206641587754,77090,3406,209097985.00,14363,18.63,60.35,9.25
7-February-2019,2709.10,2732.50,2684.10,2697.70,2707.160581826611033843,138048,5380,373718104.00,19086,13.83,48.40,-11.40
6-February-2019,2610.00,2720.00,2610.00,2707.65,2673.482760996446885365,101601,5113,271628522.00,20021,19.71,110.00,97.65
5-February-2019,2595.25,2642.00,2595.20,2602.15,2618.078475535666656788,67486,3065,176683644.00,18928,28.05,46.80,6.90
4-February-2019,2635.00,2635.00,2573.00,2594.05,2602.425110711393017556,95067,2613,247404748.00,45467,47.83,62.00,-40.95
1-February-2019,2598.00,2684.35,2580.35,2627.55,2636.209892069034391436,135179,6136,356360217.00,16593,12.27,104.00,29.55
31-January-2019,2614.00,2614.00,2527.75,2570.35,2566.140355292504491056,115229,5438,295693787.00,13730,11.92,86.25,-43.65
30-January-2019,2572.20,2623.00,2547.05,2596.35,2592.171729356289066783,209737,11830,543674322.00,31831,15.18,75.95,24.15
29-January-2019,2469.90,2569.95,2380.00,2511.90,2475.306936631610821890,686904,17644,1700298236.00,292346,42.56,189.95,42.00
28-January-2019,2601.20,2604.75,2360.95,2456.20,2468.557828982015945270,191781,9182,473422489.00,26604,13.87,243.80,-145.00
25-January-2019,2644.00,2659.35,2585.00,2596.35,2622.230307918191781955,48357,2302,126803191.00,7773,16.07,74.35,-47.65
24-January-2019,2633.50,2650.50,2602.05,2631.50,2623.665425563434530981,101254,2408,265656619.00,59162,58.43,48.45,-2.00
23-January-2019,2637.00,2651.40,2610.60,2633.05,2639.958689282324295324,48462,2056,127937678.00,9460,19.52,40.80,-3.95
22-January-2019,2587.95,2634.85,2575.85,2616.65,2615.683000319032033179,84631,3610,221367868.00,12757,15.07,59.00,28.70
21-January-2019,2544.95,2604.80,2527.25,2588.90,2581.741751415029220928,86924,3241,224415320.00,15559,17.90,77.55,43.95
18-January-2019,2549.00,2554.35,2526.65,2540.85,2541.156936708860759493,39500,1912,100375699.00,6878,17.41,27.70,-8.15
17-January-2019,2587.95,2587.95,2525.00,2535.60,2550.368643898542041142,50070,2265,127696958.00,8809,17.59,62.95,-52.35
16-January-2019,2594.00,2610.00,2564.00,2572.95,2585.121798520204894706,52710,2466,136261770.00,8874,16.84,46.00,-21.05
15-January-2019,2558.00,2608.00,2552.25,2599.25,2575.687191002383344166,101538,4072,261530126.00,18060,17.79,55.75,41.25
14-January-2019,2515.00,2551.55,2484.55,2540.75,2517.482632844234435878,72378,3686,182210358.00,17755,24.53,67.00,25.75
11-January-2019,2537.05,2537.10,2487.60,2511.00,2510.925104391087993297,3865033,3120,9704808389.00,1013142,26.21,49.50,-26.05
10-January-2019,2539.95,2541.70,2505.00,2515.85,2522.582316456549585383,59332,2652,149669854.00,13341,22.49,36.70,-24.10
9-January-2019,2550.00,2558.50,2510.00,2525.10,2532.136313473121567897,75209,3417,190439440.00,15316,20.36,48.50,-24.90
8-January-2019,2545.05,2581.95,2526.50,2535.05,2535.840884724683862107,368431,4528,934282393.00,229858,62.39,55.45,-10.00
7-January-2019,2590.00,2605.00,2546.60,2552.65,2571.058797842841859348,45801,2078,117757064.00,8129,17.75,58.40,-37.35
4-January-2019,2587.95,2612.00,2564.85,2579.25,2585.558809236412660093,63791,3237,164935382.00,7973,12.50,47.15,-8.70
3-January-2019,2615.00,2648.00,2575.95,2587.95,2614.089171087449197928,78983,3975,206468605.00,16741,21.20,72.05,-27.05
2-January-2019,2646.80,2662.00,2605.00,2616.50,2633.961373162837586883,94235,4296,248211350.00,13527,14.35,57.00,-30.30
1-January-2019,2641.05,2661.60,2613.50,2656.20,2642.247462839569451563,58530,3132,154650744.00,10739,18.35,48.10,15.15
31-December-2018,2665.00,2665.00,2633.70,2641.15,2648.499249355578845990,70606,3832,186999938.00,15163,21.48,31.30,-23.85
28-December-2018,2590.15,2638.50,2587.00,2631.65,2618.362483602973327503,77758,4345,203598630.00,16132,20.75,51.50,41.50
27-December-2018,2630.00,2630.00,2571.00,2581.80,2586.508848000225247420,71033,3378,183727483.00,7366,10.37,59.00,-48.20
26-December-2018,2555.00,2582.65,2504.90,2569.40,2562.258124493969233329,312481,5705,800656981.00,22355,7.15,77.75,14.40
24-December-2018,2597.00,2601.60,2555.00,2565.00,2571.046405151143305756,75789,3673,194857036.00,10341,13.64,46.60,-32.00
21-December-2018,2614.40,2667.40,2534.05,2601.35,2590.182625768228356527,144651,6198,374672507.00,31325,21.66,133.35,-13.05
20-December-2018,2570.00,2609.00,2535.00,2591.50,2584.712658624094006597,83058,4020,214681064.00,8953,10.78,74.00,21.50
19-December-2018,2550.00,2630.00,2546.00,2599.10,2598.323531114662220060,172716,7986,448772047.00,26389,15.28,84.00,49.10
18-December-2018,2470.00,2538.60,2448.00,2530.30,2500.773151109166189786,89121,4097,222871404.00,14453,16.22,90.60,60.30
17-December-2018,2488.00,2510.05,2472.15,2477.95,2486.272773707200225447,56776,2863,141160623.00,7945,13.99,37.90,-10.05
14-December-2018,2488.90,2510.00,2468.00,2488.00,2489.260311256054865474,83404,2989,207614267.00,19034,22.82,42.00,-0.90
13-December-2018,2506.60,2528.20,2475.00,2489.60,2506.490677374618166656,110323,4824,276523571.00,19003,17.22,53.20,-17.00
12-December-2018,2449.90,2512.45,2434.10,2494.45,2479.735357926158182696,252594,5332,626366273.00,32217,12.75,78.35,44.55
11-December-2018,2335.00,2446.90,2330.00,2431.35,2410.919498170412963930,156866,6882,378191298.00,12269,7.82,116.90,96.35
10-December-2018,2415.10,2442.35,2386.40,2397.75,2407.269328738387773449,80088,3888,192793386.00,17822,22.25,55.95,-17.35
7-December-2018,2449.00,2498.00,2417.40,2488.10,2461.124452090821425440,91256,3779,224592373.00,15417,16.89,80.60,39.10
6-December-2018,2484.00,2493.05,2416.95,2431.40,2463.186150077933645067,53892,2631,132746028.00,7500,13.92,76.10,-52.60
5-December-2018,2531.00,2535.75,2473.60,2495.35,2504.731912095693295905,39543,2209,99044614.00,7068,17.87,62.15,-35.65
4-December-2018,2508.00,2543.55,2497.00,2539.25,2527.306873026817142649,55114,2661,139289991.00,8433,15.30,46.55,31.25
3-December-2018,2549.00,2555.05,2489.90,2507.05,2515.785985096090992286,68841,3026,173189223.00,13318,19.35,65.15,-41.95
30-November-2018,2536.00,2564.15,2507.60,2528.40,2524.283702410515898948,214228,7537,540772249.00,115524,53.93,56.55,-7.60
29-November-2018,2434.45,2522.20,2419.35,2505.70,2476.266318425698808792,465578,7235,1152895120.00,344483,73.99,102.85,71.25
28-November-2018,2450.00,2450.00,2398.20,2411.20,2422.375066219318382482,62293,2876,150897010.00,13870,22.27,51.80,-38.80
27-November-2018,2392.70,2436.25,2375.10,2431.25,2412.290761489724724779,92017,3866,221971759.00,21281,23.13,61.15,38.55
26-November-2018,2391.00,2413.35,2347.35,2392.70,2383.999710622162350945,100215,4280,238912531.00,12969,12.94,66.00,1.70
22-November-2018,2436.00,2453.60,2362.00,2378.25,2416.720010415310506444,76810,3753,185628264.00,15017,19.55,91.60,-57.75
21-November-2018,2410.00,2435.00,2363.00,2429.85,2402.634148080091243188,126256,4563,303346977.00,20414,16.17,72.00,19.85
20-November-2018,2360.00,2391.35,2347.00,2381.00,2374.803313675933726481,89025,3907,211416865.00,27042,30.38,44.35,21.00
19-November-2018,2414.00,2423.35,2352.00,2360.65,2374.477219924894428452,136874,5023,325004195.00,66612,48.67,71.35,-53.35
16-November-2018,2351.00,2411.35,2344.50,2397.15,2383.329573996552573257,81220,4223,193574028.00,14473,17.82,66.85,46.15
15-November-2018,2293.00,2345.00,2285.55,2339.40,2324.545854841719012376,80395,3288,186881864.00,14781,18.39,59.45,46.40
14-November-2018,2298.00,2318.10,2265.75,2292.70,2293.534847163717194542,81427,3485,186755662.00,11575,14.22,52.35,-5.30
13-November-2018,2267.00,2311.50,2234.00,2285.00,2273.182778691073888123,112535,5256,255812624.00,12949,11.51,77.50,18.00
12-November-2018,2375.00,2382.05,2273.00,2279.80,2330.605480969760166840,92064,4160,214564863.00,16973,18.44,109.05,-95.20
9-November-2018,2358.95,2380.00,2336.40,2375.90,2364.906139819794152213,56158,2599,132808399.00,9419,16.77,43.60,16.95
7-November-2018,2360.00,2366.40,2345.00,2349.10,2350.454698880795878486,11258,747,26461419.00,5586,49.62,21.40,-10.90
6-November-2018,2366.05,2390.00,2327.50,2338.00,2356.078064478380434146,85455,4115,201338651.00,20202,23.64,62.50,-28.05
5-November-2018,2399.00,2405.90,2333.90,2359.95,2361.929259691396059203,76279,4096,180165602.00,13027,17.08,72.00,-39.05
2-November-2018,2437.40,2474.50,2369.15,2383.30,2423.947403874286414141,146969,6625,356245126.00,27670,18.83,105.35,-54.10
1-November-2018,2378.00,2435.00,2371.75,2417.95,2416.167502591057151317,108064,4541,261100725.00,12308,11.39,63.25,39.95
31-October-2018,2380.00,2388.70,2308.25,2374.70,2351.370741782913249116,167030,7008,392749455.00,10086,6.04,80.45,-5.30
30-October-2018,2430.00,2430.00,2354.00,2358.30,2390.334442831080829517,134295,5574,321009964.00,16077,11.97,76.00,-71.70
29-October-2018,2357.70,2394.00,2316.50,2381.50,2357.462503138337936228,159320,7066,375590926.00,17823,11.19,77.50,23.80
26-October-2018,2335.00,2374.40,2279.25,2338.00,2334.104025595334521302,246920,10435,576336966.00,21298,8.63,95.15,3.00
25-October-2018,2295.00,2345.50,2260.00,2332.75,2308.833005789989787157,245769,12558,567439579.00,20591,8.38,85.50,37.75
24-October-2018,2162.05,2350.00,2160.10,2312.60,2234.550436188788063176,604784,31770,1351420351.00,73871,12.21,189.90,150.55
23-October-2018,2098.90,2151.00,2000.80,2083.95,2084.534754601893926666,505933,25517,1054634922.00,50237,9.93,150.20,-14.95
22-October-2018,2182.00,2218.60,2092.90,2118.45,2154.108879413337865601,200047,9397,430923019.00,21809,10.90,125.70,-63.55
19-October-2018,2164.00,2195.95,2055.00,2140.75,2120.596906677520429752,285001,12408,604372239.00,16489,5.79,140.95,-23.25
17-October-2018,2348.00,2365.45,2135.40,2151.55,2232.046432243359245377,367654,12312,820620799.00,113656,30.91,230.05,-196.45
16-October-2018,2325.00,2362.00,2286.30,2307.55,2318.872803841261920265,164321,6274,381039498.00,53066,32.29,75.70,-17.45
15-October-2018,2318.00,2322.05,2264.35,2306.75,2297.936036626911100781,157043,6509,360874769.00,17760,11.31,57.70,-11.25
12-October-2018,2229.85,2318.20,2219.95,2289.50,2284.237600636830339054,209789,9239,479207922.00,18238,8.69,98.25,59.65
11-October-2018,2100.00,2229.00,2063.95,2163.70,2163.037650782633670001,334256,15135,723008313.00,27112,8.11,165.05,63.70
10-October-2018,2086.00,2300.35,2086.00,2266.05,2242.206179960595173354,448676,20770,1006024100.00,47676,10.63,214.35,180.05
9-October-2018,1988.05,2113.50,1950.10,2061.80,2017.127690902172574350,544009,14899,1097335618.00,54353,9.99,163.40,73.75
8-October-2018,1998.00,2088.00,1912.00,1973.80,2007.561736094439863475,383228,18438,769353869.00,40597,10.59,176.00,-24.20
5-October-2018,2162.00,2212.40,1971.00,2038.10,2131.040965044454430903,226974,8995,483690892.00,35661,15.71,241.40,-123.90
4-October-2018,2180.00,2213.00,2119.10,2175.05,2164.259931668193807105,269567,12158,583413057.00,30425,11.29,93.90,-4.95
3-October-2018,2212.00,2328.75,2167.25,2229.85,2259.312922261472108261,294693,13287,665803703.00,48170,16.35,161.50,17.85
1-October-2018,2171.00,2228.00,2052.50,2208.65,2128.633056189544614715,294432,12724,626737688.00,26576,9.03,175.50,37.65
28-September-2018,2248.00,2248.90,2118.60,2167.40,2178.763428760397385668,217723,10592,474366910.00,29020,13.33,130.30,-80.60
27-September-2018,2320.55,2320.55,2191.05,2204.05,2250.014096526920556546,131238,8040,295287350.00,32044,24.42,129.50,-116.50
26-September-2018,2329.80,2354.10,2296.60,2316.55,2330.191678343632033935,130599,9063,304320703.00,25239,19.33,57.50,-13.25
25-September-2018,2244.70,2330.00,2181.00,2302.15,2268.592420414350682162,336430,17018,763222548.00,30200,8.98,149.00,57.45
24-September-2018,2407.00,2420.00,2171.00,2259.35,2236.750013294629153196,545333,25643,1219773595.00,93754,17.19,249.00,-147.65
21-September-2018,2521.00,2558.40,2000.00,2384.60,2380.033535773267273986,375420,15922,893512190.00,83519,22.25,558.40,-136.40
19-September-2018,2600.00,2600.00,2490.15,2499.00,2535.935398317016469663,122164,5580,309800012.00,25148,20.59,109.85,-101.00
