Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-June-2018,569.25,572.05,560.35,560.55,561.853460293012826729,1381646,3949,776282586.00,1175310,85.07,11.70,-8.70
28-June-2018,577.95,582.85,563.50,565.25,568.604431946895661565,759260,5158,431718601.00,83777,11.03,19.35,-12.70
27-June-2018,573.10,588.00,568.50,574.95,574.148604588735971238,331551,4812,190359544.00,53519,16.14,19.50,1.85
26-June-2018,572.25,575.75,566.05,572.95,571.743882884131969352,331774,4953,189689755.00,65405,19.71,9.70,0.70
25-June-2018,578.00,591.30,568.80,572.15,582.340305611705306119,778177,10764,453163832.00,82886,10.65,22.50,-5.85
22-June-2018,551.00,580.00,548.00,576.30,567.786960941104639262,864771,9841,491005698.00,145045,16.77,32.00,25.30
21-June-2018,567.40,567.40,552.65,554.60,557.900489082502605767,187085,2731,104374813.00,38359,20.50,14.75,-12.80
20-June-2018,559.00,565.75,553.20,564.00,561.236980285775676837,297856,4387,167167802.00,30954,10.39,12.55,5.00
19-June-2018,568.50,576.65,558.25,560.10,567.458174015821681542,352807,9679,200203216.00,59028,16.73,18.40,-8.40
18-June-2018,572.80,578.00,564.25,570.85,571.179333710763591344,453947,6506,259285145.00,71709,15.80,13.75,-1.95
15-June-2018,563.00,573.30,561.40,571.05,569.854014002420354737,808146,10754,460525242.00,331898,41.07,11.90,8.05
14-June-2018,548.40,562.00,542.05,559.65,554.681059598041517736,689922,10031,382686666.00,122712,17.79,19.95,11.25
13-June-2018,552.50,560.75,542.35,545.65,552.258623743669142152,1219424,16606,673437420.00,216114,17.72,18.40,-6.85
12-June-2018,535.90,544.50,531.35,540.50,540.852292642199739288,507842,6868,274667510.00,115382,22.72,13.15,4.60
11-June-2018,531.90,544.00,526.20,535.00,536.894470369718520442,1170458,14888,628412428.00,202042,17.26,17.80,3.10
8-June-2018,485.15,532.65,485.15,528.20,521.206074083340266109,1646767,24139,858304963.00,339557,20.62,47.50,43.05
7-June-2018,492.00,493.95,485.80,488.50,489.724792431741976688,150312,2507,73611513.00,29213,19.43,8.15,-3.50
6-June-2018,475.00,491.80,473.35,488.85,483.631678666161424782,261261,3761,126354096.00,42777,16.37,18.45,13.85
5-June-2018,477.80,483.05,470.50,473.65,477.414062314187180401,168180,2772,80291497.00,30742,18.28,12.55,-4.15
4-June-2018,486.00,490.50,477.00,478.50,485.397980641443926241,1896939,3149,920770360.00,41503,2.19,13.50,-7.50
1-June-2018,484.95,489.95,479.25,482.90,484.129588650903001034,215559,2874,104358490.00,30075,13.95,10.70,-2.05
31-May-2018,495.00,496.20,475.00,480.15,485.824444379608895761,274198,3825,133212091.00,69247,25.25,21.20,-14.85
30-May-2018,498.00,503.20,492.30,494.75,497.329682427892593761,247062,4073,122871266.00,63889,25.86,10.90,-3.25
29-May-2018,498.00,509.70,490.70,498.50,501.859479504453719760,616451,6266,309371778.00,171335,27.79,19.00,0.50
