Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-May-2019,301.95,310.70,292.20,308.05,302.687642003030872869,3616120,24012,1094554836.00,540697,14.95,18.50,6.10
9-May-2019,298.90,300.95,295.95,299.25,298.682771106235889848,1254416,6573,374672447.00,455020,36.27,5.00,0.35
8-May-2019,305.45,305.45,297.00,298.10,302.147113920087602872,1347901,6784,407264397.00,566608,42.04,8.45,-7.35
7-May-2019,310.30,312.30,304.05,305.85,309.828637085005039511,1896017,8832,587440363.00,763583,40.27,8.25,-4.45
6-May-2019,307.80,310.00,305.90,308.70,308.255788840280375351,614890,4230,189543402.00,183952,29.92,4.10,0.90
3-May-2019,308.10,311.50,308.10,309.15,310.619572910100425708,2895175,6592,899298022.00,2373150,81.97,3.40,1.05
2-May-2019,308.00,311.35,305.60,307.45,307.856531453366855695,1414777,8650,435548340.00,584318,41.30,5.75,-0.55
30-April-2019,312.50,312.50,305.00,310.20,308.100654746129982695,641470,5274,197637327.00,115880,18.06,7.50,-2.30
26-April-2019,306.45,313.25,306.45,312.30,310.303222455987110735,714393,5338,221678450.00,198629,27.80,6.80,5.85
25-April-2019,311.50,312.05,305.70,306.30,309.030264613201444103,575028,5839,177701055.00,135971,23.65,6.35,-5.20
24-April-2019,307.00,311.85,303.60,310.70,307.427959002326638312,737115,6579,226609760.00,171321,23.24,8.25,3.70
23-April-2019,310.45,313.55,304.90,305.65,309.814557100091725999,760962,5660,235757105.00,238156,31.30,8.65,-4.80
22-April-2019,309.05,312.40,306.50,310.00,309.649661665052061854,819602,7008,253789482.00,229458,28.00,5.90,0.95
18-April-2019,315.90,315.90,308.10,310.90,311.206424499352522760,708133,5402,220375539.00,137211,19.38,7.80,-5.00
16-April-2019,316.15,319.30,314.95,315.80,317.311044640221369403,843477,5032,267644568.00,439737,52.13,4.35,-0.35
15-April-2019,315.30,318.50,314.10,315.65,316.599676749967469541,584068,4978,184915740.00,117568,20.13,4.40,0.35
12-April-2019,314.50,316.50,311.50,315.30,314.008455073272726440,655701,4992,205895658.00,113311,17.28,5.00,0.80
11-April-2019,311.20,315.00,308.95,314.70,312.579420486348196083,815753,5717,254987600.00,187020,22.93,6.05,3.50
10-April-2019,315.15,317.25,310.50,311.20,313.605454896560017853,864801,11955,271206311.00,144715,16.73,6.75,-3.95
9-April-2019,313.55,315.95,308.10,315.15,312.322505097753162902,1568338,8163,489827253.00,326929,20.85,7.85,1.60
8-April-2019,318.80,319.30,311.25,312.80,315.036882237700200134,757492,5601,238637918.00,105228,13.89,8.05,-6.00
5-April-2019,323.60,323.60,314.65,317.00,317.897549552784143109,1136364,7417,361247331.00,361267,31.79,8.95,-6.60
4-April-2019,320.75,325.55,318.55,321.70,321.770261931734602842,1046914,9530,336865792.00,162257,15.50,7.00,0.95
3-April-2019,330.30,332.65,319.55,320.65,326.155955811799373728,1202674,8890,392259288.00,222707,18.52,13.10,-9.65
2-April-2019,323.50,330.50,321.90,328.55,326.671353247168256451,1270507,10689,415038241.00,255776,20.13,8.60,5.05
1-April-2019,322.00,327.50,321.20,322.80,324.132229017573585469,1131983,10033,366912173.00,237802,21.01,6.30,0.80
29-March-2019,320.20,322.95,316.70,320.80,319.514093321022961429,1443769,10099,461304543.00,359796,24.92,6.25,0.60
28-March-2019,310.00,319.90,309.15,318.40,314.297956931710116639,2524781,18188,793533510.00,600270,23.78,10.75,8.40
27-March-2019,305.00,310.70,304.30,308.05,308.008398322917926537,2323321,14127,715602380.00,625247,26.91,6.40,3.05
26-March-2019,294.05,305.95,294.05,303.30,300.317415629883668119,2237048,8034,671824474.00,1051076,46.98,11.90,9.25
25-March-2019,294.90,295.00,292.40,293.80,293.877900119603373016,2288397,7027,672509305.00,1651320,72.16,2.60,-1.10
22-March-2019,304.05,306.30,297.00,298.10,302.798291941379428141,1756380,6625,531828864.00,991564,56.45,9.30,-5.95
20-March-2019,302.90,304.70,299.85,303.45,302.631709384546415371,1777827,12656,538026824.00,650061,36.56,4.85,0.55
19-March-2019,300.05,306.20,299.00,302.75,303.189906997082311545,1955315,11760,592831773.00,657571,33.63,7.20,2.70
18-March-2019,298.40,300.75,294.30,298.45,296.339270028684473770,3018009,11174,894354584.00,1480147,49.04,6.45,0.05
15-March-2019,292.05,300.50,292.05,297.70,297.509082641750859471,2317993,13472,689623971.00,876673,37.82,8.45,5.65
14-March-2019,294.15,294.60,290.45,291.15,291.797616726864695342,1933895,8094,564305952.00,1080854,55.89,4.15,-3.00
13-March-2019,286.50,293.50,284.55,292.65,288.751618455628038482,1853310,9369,535146262.00,755192,40.75,8.95,6.15
12-March-2019,289.00,289.75,285.30,286.50,286.877243959661703214,2114120,9077,606492919.00,1059785,50.13,4.45,-2.50
11-March-2019,283.30,288.50,283.30,286.80,286.835505691467388809,1742960,9277,499942813.00,685634,39.34,5.20,3.50
8-March-2019,282.00,284.20,279.80,281.25,282.130607391503969596,2448108,7596,690686197.00,1122360,45.85,4.40,-0.75
7-March-2019,279.70,282.00,277.65,281.15,279.986098525261951955,2438806,7074,682831777.00,1317023,54.00,4.35,1.45
6-March-2019,276.30,282.20,275.55,277.65,278.531682347157434128,1332335,6553,371097509.00,624044,46.84,6.65,1.35
5-March-2019,271.90,277.50,271.20,276.05,275.981824455617653525,2460449,7615,679039204.00,1624782,66.04,6.30,4.15
1-March-2019,270.00,274.40,270.00,272.95,272.778308958025162634,1005936,6006,274397521.00,513088,51.01,4.40,2.95
28-February-2019,267.50,270.95,267.50,269.75,269.503916591775764494,658736,5165,177531932.00,237017,35.98,3.45,2.25
27-February-2019,267.30,272.50,266.50,267.25,269.005201725450393301,1174418,7453,315924551.00,314110,26.75,6.00,-0.05
26-February-2019,268.00,268.20,263.25,266.30,266.194969255040875656,878518,5611,233857072.00,255367,29.07,4.95,-1.70
25-February-2019,271.00,271.45,268.15,270.20,269.766047711542241164,564769,4206,152355501.00,198511,35.15,3.30,-0.80
22-February-2019,268.00,271.80,267.25,270.75,270.324440406747950294,667047,4936,180319107.00,222324,33.33,4.55,2.75
21-February-2019,269.95,270.90,267.00,267.55,268.859631411889076915,755803,5296,203204916.00,203690,26.95,3.90,-2.40
20-February-2019,265.00,267.70,264.50,267.05,265.916806504091339784,741933,6050,197292454.00,242758,32.72,3.20,2.05
19-February-2019,260.50,267.25,260.50,262.50,263.697507235755866578,916974,7997,241803758.00,187218,20.42,6.75,2.00
18-February-2019,263.05,265.50,258.80,259.75,262.261740785532819817,985624,9508,258491466.00,374310,37.98,6.70,-3.30
15-February-2019,268.50,269.00,261.30,262.95,263.862223925386990219,926380,7180,244436687.00,259052,27.96,7.70,-5.55
14-February-2019,268.50,268.65,264.00,267.05,266.430843653046430600,1325699,9278,353207103.00,337988,25.50,4.65,-1.45
13-February-2019,276.90,278.00,266.75,268.25,272.308498931305155209,1558443,7588,424377274.00,764022,49.02,11.25,-8.65
12-February-2019,280.25,282.20,274.50,275.40,278.589998728812413282,739466,5507,206007832.00,245623,33.22,7.70,-4.85
11-February-2019,286.00,286.00,279.00,279.80,281.483518283112604257,616744,4908,173603271.00,170340,27.62,7.00,-6.20
8-February-2019,285.50,287.30,282.40,285.05,284.822020039124274937,704422,6278,200634897.00,157802,22.40,4.90,-0.45
7-February-2019,289.80,294.00,286.85,287.60,290.022666741498235438,1799597,10311,521923921.00,583748,32.44,7.15,-2.20
6-February-2019,285.40,288.90,283.60,288.20,286.917663213191623411,911063,6387,261400067.00,303071,33.27,5.30,2.80
5-February-2019,284.05,286.75,283.00,284.50,285.108178406833004142,677418,4984,193137412.00,116862,17.25,3.75,0.45
4-February-2019,283.40,284.85,278.00,283.60,281.984311093001383225,1106833,7757,312109541.00,229265,20.71,6.85,0.20
1-February-2019,296.05,302.35,282.00,284.30,291.973353444053410896,4499756,26853,1313808849.00,554682,12.33,20.35,-11.75
31-January-2019,289.90,294.50,287.75,293.35,291.376488663922502527,1920682,13807,559641577.00,721712,37.58,6.75,3.45
30-January-2019,280.80,290.00,280.40,287.50,285.851625732059065500,1230092,6274,351623798.00,571876,46.49,9.60,6.70
29-January-2019,282.00,286.00,276.60,280.75,282.182774849042733001,795755,5080,224548354.00,226598,28.48,9.40,-1.25
28-January-2019,286.40,286.50,277.45,281.60,281.377425077081833004,641526,5011,180510934.00,155073,24.17,9.05,-4.80
25-January-2019,288.50,291.00,283.25,285.25,287.986436943526394683,498339,3725,143514873.00,117854,23.65,7.75,-3.25
24-January-2019,285.50,289.90,285.50,287.95,287.869170863564246234,578602,4191,166561678.00,94462,16.33,4.40,2.45
23-January-2019,290.05,294.70,285.40,286.50,288.915849863967109962,578169,4138,167042188.00,160843,27.82,9.30,-3.55
22-January-2019,292.35,292.80,288.20,290.30,290.185626091792521947,713849,3721,207148719.00,209089,29.29,4.60,-2.05
21-January-2019,295.15,296.75,291.10,292.35,293.872672595727329332,1451832,4911,426653750.00,667794,46.00,5.65,-2.80
18-January-2019,298.05,299.70,294.20,295.20,296.742043363257983021,1061221,3984,314908888.00,537083,50.61,5.50,-2.85
17-January-2019,303.30,304.50,295.40,297.35,298.527105772042371498,2476004,8925,739154308.00,1386086,55.98,9.10,-5.95
16-January-2019,303.00,306.40,302.00,302.75,304.158199966960848605,1198578,6838,364557327.00,272564,22.74,4.40,-0.25
15-January-2019,301.30,303.60,300.55,301.00,301.531243287077975576,1159145,4617,349518433.00,595179,51.35,3.05,-0.30
14-January-2019,301.60,303.40,299.45,300.50,301.381126149248573127,1574072,5002,474395592.00,908913,57.74,3.95,-1.10
11-January-2019,305.50,306.00,301.10,302.55,303.147199129659916043,1117724,6626,338834900.00,377806,33.80,4.90,-2.95
10-January-2019,305.15,307.20,302.95,304.65,304.861833525124664365,1420815,9157,433152266.00,496547,34.95,4.25,-0.50
9-January-2019,306.00,306.95,300.85,305.05,304.319673291644063451,1341992,8173,408394567.00,380491,28.35,6.10,-0.95
8-January-2019,295.00,305.80,294.70,305.10,301.243102547204844568,1613023,11438,485912053.00,597867,37.07,11.10,10.10
7-January-2019,301.00,301.35,294.65,295.70,297.636016060225846925,996250,6037,296519881.00,315110,31.63,6.70,-5.30
4-January-2019,293.80,298.95,291.45,297.50,296.231141975966412650,1642285,7780,486495961.00,478002,29.11,7.50,3.70
3-January-2019,294.75,295.75,290.20,291.05,293.145413543140457359,1648244,7225,483175169.00,809162,49.09,5.55,-3.70
2-January-2019,299.35,302.20,293.10,293.85,298.024847823118353622,1691617,10836,504143899.00,296815,17.55,9.10,-5.50
1-January-2019,297.00,300.15,293.80,299.35,296.218376437678818070,2978586,9574,882311909.00,1444670,48.50,6.35,2.35
31-December-2018,296.50,298.10,295.05,295.65,295.960384619276157584,1779006,7296,526515300.00,973523,54.72,3.05,-0.85
28-December-2018,294.70,297.05,293.60,294.45,295.267036187627655356,1195602,7179,353021859.00,562106,47.01,3.45,-0.25
27-December-2018,295.20,297.50,291.05,291.85,293.871757877353491822,905888,6782,266214899.00,245916,27.15,6.45,-3.35
26-December-2018,293.00,294.80,287.20,293.95,291.280802185836835624,1965380,8730,572477463.00,858424,43.68,7.60,0.95
24-December-2018,292.50,294.95,289.85,292.80,291.983346254255873059,1649779,8276,481707993.00,647359,39.24,5.10,0.30
21-December-2018,294.00,296.45,290.05,291.65,292.520403829500673667,1994307,10628,583375489.00,945555,47.41,6.40,-2.35
20-December-2018,299.40,301.50,293.00,293.85,297.479211329045744941,2250216,9100,669392481.00,818687,36.38,8.50,-5.55
19-December-2018,294.50,301.95,294.05,300.40,299.851301518083971571,3368259,17317,1009976845.00,1633139,48.49,7.90,5.90
18-December-2018,288.30,294.00,287.00,292.55,290.821862108733902089,1555559,9709,452390565.00,749806,48.20,7.00,4.25
17-December-2018,289.60,291.30,287.10,288.65,288.603443266553895146,1490329,8620,430114081.00,781628,52.45,4.20,-0.95
14-December-2018,290.00,290.85,286.95,289.15,288.981460801652372035,1000259,5947,289056307.00,157355,15.73,3.90,-0.85
13-December-2018,289.60,294.05,286.00,288.60,289.926422174419856048,1542462,10053,447200489.00,370059,23.99,8.05,-1.00
12-December-2018,283.50,285.80,282.55,285.25,284.306905176987796558,844352,6617,240055104.00,189395,22.43,3.25,1.75
11-December-2018,269.00,283.00,267.30,281.20,277.704101136510406978,1231049,9174,341867356.00,112645,9.15,15.70,12.20
10-December-2018,261.10,276.40,261.10,273.40,273.503974250265714506,763037,6441,208693652.00,165681,21.71,15.30,12.30
7-December-2018,276.55,277.50,272.25,275.40,274.567717248873864187,697518,4098,191515925.00,227832,32.66,5.25,-1.15
6-December-2018,277.10,279.00,275.00,275.75,276.495630065943409229,602183,4223,166500968.00,146809,24.38,4.00,-1.35
5-December-2018,282.00,283.05,277.70,280.20,281.084613110451865088,686643,5467,193004782.00,102742,14.96,5.35,-1.80
4-December-2018,287.55,287.90,281.90,282.30,283.980091995870570484,982218,5245,278930358.00,531356,54.10,6.00,-5.25
3-December-2018,287.40,287.90,283.40,287.00,285.671754226269704241,712981,4565,203678533.00,100263,14.06,4.50,-0.40
30-November-2018,289.65,290.80,283.30,284.35,286.420735915982494712,812783,6079,232797905.00,124761,15.35,7.50,-5.30
29-November-2018,288.75,289.65,284.25,286.25,287.297420516203597162,782172,5352,224715998.00,195674,25.02,5.40,-2.50
28-November-2018,289.50,292.45,283.00,284.15,287.731248122426620014,1414725,9272,407060590.00,266429,18.83,9.45,-5.35
27-November-2018,285.00,290.20,283.90,289.05,288.168932150951022234,1246974,7265,359339166.00,166511,13.35,6.30,4.05
26-November-2018,283.50,286.80,279.75,285.70,283.673710131971855517,953082,6521,270364307.00,177288,18.60,7.05,2.20
22-November-2018,286.50,287.00,281.50,282.60,284.258650873090810359,493534,4121,140291309.00,78989,16.00,5.50,-3.90
21-November-2018,284.00,289.50,283.30,286.55,286.578915976098017844,1825790,6950,523232919.00,123567,6.77,6.20,2.55
20-November-2018,286.50,288.65,282.00,283.05,285.325317970463261916,913371,5839,260607871.00,131641,14.41,6.65,-3.45
19-November-2018,292.00,293.40,286.30,288.20,288.806218316127118170,697713,6352,201503853.00,139345,19.97,7.10,-3.80
16-November-2018,286.05,291.05,282.85,290.30,288.159085552522808560,1548651,10087,446257856.00,385563,24.90,8.20,4.25
15-November-2018,283.70,287.00,281.30,285.30,284.537192797348277475,1004630,7143,285854600.00,174963,17.42,5.70,1.60
14-November-2018,280.05,287.70,279.10,283.70,281.269037480114505589,7343921,11421,2065617591.00,5756552,78.39,8.60,3.65
13-November-2018,276.50,279.90,273.50,278.15,276.312323489661814735,965595,6387,266805798.00,294691,30.52,6.40,1.65
12-November-2018,284.00,284.00,276.85,277.75,279.479250491130433586,1745463,6416,487820691.00,171702,9.84,7.15,-6.25
9-November-2018,287.10,287.45,282.55,283.00,285.172418650272182112,4075029,8080,1162085876.00,3208420,78.73,4.90,-4.10
7-November-2018,289.90,290.00,285.95,286.65,286.861002827792245139,250372,2660,71821963.00,109217,43.62,4.05,-3.25
6-November-2018,297.80,298.15,284.30,286.50,289.730419103972406159,2486352,16580,720371807.00,348155,14.00,13.85,-11.30
5-November-2018,286.00,299.90,283.75,295.30,292.134069209095599031,2519900,18023,736148641.00,382091,15.16,16.15,9.30
2-November-2018,287.10,292.65,283.25,285.45,288.332114621436058760,1738174,11493,501171385.00,406926,23.41,9.40,-1.65
1-November-2018,282.50,288.35,278.85,285.70,284.829802865535965342,1765394,11479,502836825.00,248375,14.07,9.50,3.20
31-October-2018,275.00,281.80,268.70,280.50,275.908274618453529956,1620969,13691,447238760.00,292187,18.03,13.10,5.50
30-October-2018,267.20,279.00,266.15,273.15,274.564360776499966651,2144031,14385,588674501.00,298917,13.94,12.85,5.95
29-October-2018,248.95,268.75,248.30,268.05,262.476765058044414976,2416167,15994,634187698.00,504151,20.87,20.45,19.10
26-October-2018,254.00,254.00,247.65,248.10,249.798796647735544010,1037269,7705,259108548.00,233109,22.47,6.35,-5.90
25-October-2018,254.80,255.00,248.40,249.65,250.297411006158053702,1439903,11840,360403993.00,536706,37.27,6.60,-5.15
24-October-2018,259.50,261.85,252.90,255.50,256.710901801777695229,1270634,8201,326185600.00,372300,29.30,8.95,-4.00
23-October-2018,258.30,259.00,254.95,255.35,256.615293872387524248,1194413,8034,306504643.00,339675,28.44,4.05,-2.95
22-October-2018,264.55,266.50,259.00,259.95,262.866197556585186418,3525967,8836,926857538.00,2658176,75.39,7.50,-4.60
19-October-2018,260.00,264.00,258.10,260.85,260.731878803124187296,1526541,8238,398017903.00,439855,28.81,5.90,0.85
17-October-2018,274.45,275.00,259.90,261.15,266.536603638262957462,1282755,9188,341901161.00,262513,20.46,15.10,-13.30
16-October-2018,264.80,271.00,263.60,270.20,267.711825564796881011,1837519,8561,491925566.00,863560,47.00,7.40,5.40
15-October-2018,263.35,265.60,261.00,263.35,263.138659558093623476,896570,6811,235922228.00,135956,15.16,4.60,0.00
12-October-2018,265.00,268.00,261.50,263.35,264.842798102469398543,6700498,11518,1774578639.00,3291836,49.13,6.50,-1.65
11-October-2018,268.80,271.25,261.10,262.15,264.079912211042228535,2638145,19739,696681100.00,757310,28.71,10.15,-6.65
10-October-2018,261.95,279.40,261.15,278.10,271.711110319439496496,1684200,11941,457615852.00,389689,23.14,18.25,16.15
9-October-2018,268.70,268.70,259.70,262.65,263.465676373115363959,1145115,9832,301698498.00,232235,20.28,9.00,-6.05
8-October-2018,259.15,268.35,258.55,266.00,262.596993095255772514,1077520,9426,282953512.00,226624,21.03,9.80,6.85
5-October-2018,271.00,272.00,255.95,257.80,263.452364279538289065,2129211,17252,560945672.00,500930,23.53,16.05,-13.20
4-October-2018,268.95,272.40,265.80,270.60,269.607857373184668598,998578,8606,269224475.00,161901,16.21,6.60,1.65
3-October-2018,274.00,278.30,269.95,270.70,273.430260220817793085,1566631,9087,428364322.00,496108,31.67,8.35,-3.30
1-October-2018,265.50,274.25,264.40,273.05,269.016934330487734113,1464835,9846,394065421.00,328466,22.42,9.85,7.55
28-September-2018,266.85,272.75,262.40,265.00,267.297596852248318371,1981859,14593,529746148.00,448322,22.62,10.35,-1.85
27-September-2018,264.05,268.15,263.90,265.00,266.112211010414106235,939783,8888,250087732.00,137744,14.66,4.25,0.95
26-September-2018,272.55,273.85,262.35,264.00,264.513991494682489885,5335956,10818,1411435020.00,286854,5.38,11.50,-8.55
25-September-2018,264.90,272.20,261.00,270.25,265.656791758884728347,1171589,12282,311240575.00,153044,13.06,11.20,5.35
24-September-2018,272.25,273.00,263.00,264.55,266.902963289538171132,2803506,13104,748264059.00,1460988,52.11,10.00,-7.70
21-September-2018,274.90,279.35,253.60,270.05,271.390636437397278469,3124345,21747,847917978.00,755462,24.18,25.75,-4.85
19-September-2018,276.05,278.00,270.60,271.40,273.749782367043004272,1717341,14542,470121725.00,422165,24.58,7.40,-4.65
18-September-2018,285.60,286.90,272.55,274.00,277.278717427246258065,1777022,16513,492730381.00,491504,27.66,14.35,-11.60
17-September-2018,289.50,289.50,284.10,285.60,285.814547026309416646,1036473,8244,296239061.00,200307,19.33,5.40,-3.90
14-September-2018,290.00,291.45,288.85,290.40,290.238922129536620517,915880,6195,265824024.00,189211,20.66,2.60,0.40
12-September-2018,283.90,286.60,280.15,285.45,283.731245004174289926,1125940,8491,319464358.00,124831,11.09,6.45,1.55
11-September-2018,288.30,291.50,281.20,282.30,285.929188032303515702,2335721,13504,667850809.00,806237,34.52,10.30,-6.00
10-September-2018,291.00,293.30,284.00,285.00,287.827410961795879754,1653251,11467,475850955.00,393967,23.83,9.30,-6.00
7-September-2018,296.50,296.50,290.00,291.85,291.959192649678480406,1316405,10063,384336541.00,254906,19.36,6.50,-4.65
6-September-2018,298.30,300.00,295.10,296.65,297.445718740691933460,886328,6895,263634469.00,112325,12.67,4.90,-1.65
5-September-2018,296.90,298.90,290.60,296.75,295.127552994055791851,1072809,10034,316615495.00,110604,10.31,8.30,-0.15
4-September-2018,307.70,307.70,295.70,296.60,302.137712298477757053,1127481,9660,340654530.00,191290,16.97,12.00,-11.10
3-September-2018,312.00,312.20,304.30,306.40,309.942051545097760159,1011813,6743,313603397.00,266422,26.33,7.90,-5.60
31-August-2018,307.30,310.00,304.75,308.85,307.453489401413945002,1333008,7732,409837961.00,390346,29.28,5.25,1.55
30-August-2018,310.00,310.00,306.00,308.15,307.738723002806681270,934912,6176,287708625.00,141539,15.14,4.00,-1.85
29-August-2018,306.90,312.00,306.00,309.65,309.818186368706948781,1538284,12104,476588359.00,309424,20.11,6.00,2.75
28-August-2018,308.70,310.15,303.60,304.95,305.699994831316316057,812586,8744,248407536.00,154783,19.05,6.55,-3.75
27-August-2018,303.25,310.30,303.25,308.25,308.239749107777510590,1887982,11032,581951098.00,737952,39.09,7.05,5.00
