Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-May-2019,1431.50,1431.50,1377.15,1387.65,1390.907842740432240128,93883,2799,130582601.00,12095,12.88,54.35,-43.85
6-May-2019,1435.00,1447.75,1410.00,1414.90,1424.759953135707496076,45237,1733,64451866.00,11568,25.57,37.75,-20.10
3-May-2019,1441.00,1455.00,1433.40,1437.75,1443.724325748923833787,22766,869,32867828.00,5890,25.87,21.60,-3.25
2-May-2019,1471.90,1471.90,1433.00,1437.85,1449.003332978761124703,28203,1360,40866241.00,7129,25.28,38.90,-34.05
30-April-2019,1456.00,1476.90,1450.00,1463.00,1466.498135524092524616,34326,1703,50339015.00,8976,26.15,26.90,7.00
26-April-2019,1448.00,1456.60,1436.80,1448.05,1446.357903162388361512,71212,1977,102998039.00,47764,67.07,19.80,0.05
25-April-2019,1445.00,1459.70,1439.60,1448.25,1451.780033657239020682,18421,967,26743240.00,6016,32.66,20.10,3.25
24-April-2019,1435.00,1458.45,1433.65,1449.15,1449.284235209952107470,50321,1287,72929432.00,29688,59.00,24.80,14.15
23-April-2019,1450.00,1454.10,1427.55,1431.30,1435.913982045816194793,33307,1273,47825987.00,12198,36.62,26.55,-18.70
22-April-2019,1464.00,1464.00,1435.10,1443.25,1443.493888192868994006,29533,1278,42630705.00,6571,22.25,28.90,-20.75
18-April-2019,1462.00,1478.80,1460.30,1465.35,1467.740438182986929505,37336,1671,54799557.00,10690,28.63,18.50,3.35
16-April-2019,1449.90,1464.90,1442.05,1455.85,1457.023961802068467325,56757,2382,82696309.00,16198,28.54,22.85,5.95
15-April-2019,1446.95,1450.65,1427.00,1432.30,1438.364479586406143085,39459,1482,56756424.00,9310,23.59,23.65,-14.65
12-April-2019,1430.00,1444.80,1425.15,1437.60,1437.731785680536743629,95241,3135,136931013.00,49569,52.05,19.65,7.60
11-April-2019,1411.45,1431.60,1409.65,1422.65,1422.575759008050920893,63471,3071,90292306.00,15246,24.02,21.95,11.20
10-April-2019,1458.00,1458.00,1405.00,1412.45,1426.162708185118298400,109638,4389,156361627.00,51496,46.97,53.00,-45.55
9-April-2019,1470.00,1474.10,1439.70,1443.50,1458.372705835793084115,545787,8063,795960864.00,165163,30.26,34.40,-26.50
8-April-2019,1519.90,1519.90,1486.95,1496.40,1496.979106210098665118,24122,1245,36110130.00,8675,35.96,32.95,-23.50
5-April-2019,1518.95,1523.70,1504.05,1514.75,1513.002327499852689882,33942,1316,51354325.00,12607,37.14,19.65,-4.20
4-April-2019,1510.00,1525.00,1504.00,1518.70,1516.984956699425902500,51385,2483,77950272.00,19485,37.92,21.00,8.70
3-April-2019,1518.00,1529.95,1491.25,1496.95,1514.758385213588677538,46421,2230,70316599.00,13340,28.74,38.70,-21.05
2-April-2019,1490.20,1520.00,1485.00,1515.75,1508.774634410543419389,55390,2446,83571027.00,18191,32.84,35.00,25.55
1-April-2019,1497.55,1503.75,1487.85,1490.45,1496.047792716781884491,18371,823,27483894.00,5606,30.52,15.90,-7.10
29-March-2019,1500.70,1507.95,1485.00,1491.90,1493.096772279577548356,33708,1150,50329306.00,12387,36.75,22.95,-8.80
28-March-2019,1482.00,1505.00,1473.70,1494.50,1487.588438560336393347,48039,1616,71462261.00,18740,39.01,31.30,12.50
27-March-2019,1486.55,1495.00,1465.90,1472.90,1474.068786331814392252,87561,2305,129070937.00,28511,32.56,29.10,-13.65
26-March-2019,1465.95,1491.25,1458.00,1484.45,1483.133135876057586916,162398,2328,240857855.00,116951,72.02,33.25,18.50
25-March-2019,1466.50,1474.80,1452.30,1456.60,1458.191686736241191686,67266,1743,98086722.00,38626,57.42,22.50,-9.90
22-March-2019,1465.00,1479.00,1454.10,1470.70,1468.174788014536146092,87506,2144,128474103.00,41132,47.00,24.90,5.70
20-March-2019,1456.20,1464.80,1449.00,1454.95,1455.736129600810005062,53333,1610,77638775.00,36082,67.65,15.80,-1.25
19-March-2019,1446.00,1458.95,1440.20,1453.90,1453.971658330881631852,20394,1288,29652298.00,7947,38.97,18.75,7.90
18-March-2019,1441.30,1459.00,1436.35,1445.80,1445.197701027087435474,37582,1719,54313420.00,13122,34.92,22.65,4.50
15-March-2019,1435.05,1456.65,1430.00,1432.25,1441.714274134716705844,49348,1790,71145716.00,14423,29.23,26.65,-2.80
14-March-2019,1435.20,1446.00,1420.45,1434.05,1434.478432311916124633,54271,2096,77850579.00,21719,40.02,25.55,-1.15
13-March-2019,1432.00,1434.80,1418.35,1428.45,1425.807813946312866399,25928,1076,36968345.00,9865,38.05,16.45,-3.55
12-March-2019,1418.50,1444.35,1418.50,1427.25,1431.771526911154945453,49682,2081,71133273.00,20761,41.79,25.85,8.75
11-March-2019,1383.60,1423.50,1383.60,1417.90,1412.210804103609492366,225655,5291,318672429.00,138444,61.35,39.90,34.30
8-March-2019,1397.25,1397.25,1380.70,1383.60,1386.445249039733014293,31762,1461,44036274.00,8894,28.00,16.55,-13.65
7-March-2019,1399.05,1405.20,1392.05,1397.25,1398.785236365622525056,36617,1533,51219319.00,12534,34.23,13.15,-1.80
