Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-March-2018,729.90,738.65,723.90,728.95,734.249462796050888667,169861,3629,124720348.00,67916,39.98,14.75,-0.95
8-March-2018,715.00,729.80,708.00,727.25,723.735220784585650846,203343,2699,147166491.00,99937,49.15,21.80,12.25
7-March-2018,734.95,734.95,704.55,709.85,710.320847415896322492,89354,2427,63470009.00,26816,30.01,30.40,-25.10
6-March-2018,741.90,742.00,715.00,720.35,728.869608091024020227,79100,2265,57653586.00,29878,37.77,27.00,-21.55
5-March-2018,729.90,743.00,722.20,738.95,734.839027649015651415,73348,3894,53898973.00,27673,37.73,20.80,9.05
1-March-2018,730.00,738.00,727.30,733.00,733.784279890425141821,92722,3366,68037946.00,43582,47.00,10.70,3.00
28-February-2018,738.95,738.95,725.00,728.75,730.515665125834617360,66198,1878,48358676.00,27101,40.94,13.95,-10.20
27-February-2018,741.00,742.00,732.00,739.45,738.347984610739969500,129181,2345,95380531.00,61638,47.71,10.00,-1.55
26-February-2018,720.00,737.00,719.55,735.65,729.144764884433505313,139357,3129,101611427.00,46024,33.03,17.45,15.65
23-February-2018,723.00,724.30,714.00,719.30,718.945356063150822976,119080,2097,85612013.00,70441,59.15,10.30,-3.70
22-February-2018,706.80,724.45,700.15,720.90,710.947971916124707459,85031,3614,60452617.00,34792,40.92,24.30,14.10
21-February-2018,718.90,718.90,701.00,708.45,706.686103548629365377,85216,3882,60220963.00,35441,41.59,17.90,-10.45
20-February-2018,730.00,733.50,704.00,709.05,709.880958589831281349,1403520,3494,996332123.00,1315553,93.73,29.50,-20.95
19-February-2018,744.75,744.75,718.85,727.10,729.246838424039752254,84926,2466,61932017.00,36806,43.34,25.90,-17.65
16-February-2018,750.55,752.50,741.00,743.75,745.950640609871878025,319149,1172,238069401.00,289662,90.76,11.50,-6.80
15-February-2018,750.00,752.15,742.65,750.55,747.989890077794375804,328687,2141,245854553.00,211822,64.44,9.50,0.55
14-February-2018,755.00,755.00,741.00,746.45,749.084334922761295399,213494,1727,159925011.00,159498,74.71,14.00,-8.55
12-February-2018,766.70,770.00,744.00,746.70,752.629237434609268776,173572,3689,130635362.00,55531,31.99,26.00,-20.00
9-February-2018,748.00,753.50,742.10,749.95,749.793861460289831905,675633,4610,506585476.00,546809,80.93,11.40,1.95
8-February-2018,752.10,760.00,747.00,753.75,755.584938599797647152,302442,2278,228520620.00,239208,79.09,13.00,1.65
7-February-2018,766.00,790.00,744.80,747.10,754.448008588153479484,148111,3177,111742049.00,51733,34.93,45.20,-18.90
6-February-2018,748.00,759.00,725.00,754.35,752.412797667161825397,327841,4915,246671764.00,210117,64.09,34.00,6.35
5-February-2018,780.00,780.00,746.20,760.70,761.302967775924137325,91112,2334,69363836.00,32087,35.22,33.80,-19.30
2-February-2018,798.00,799.95,765.00,768.50,788.407022940536965877,798412,3980,629473628.00,650200,81.44,34.95,-29.50
1-February-2018,765.00,802.80,765.00,797.35,786.420845750742209867,529163,12215,416144814.00,255775,48.34,37.80,32.35
31-January-2018,765.20,770.00,757.00,763.45,763.650756730922415166,62770,1480,47934358.00,27919,44.48,13.00,-1.75
30-January-2018,760.10,768.00,754.20,763.45,761.694417668405534134,70544,1348,53732971.00,22431,31.80,13.80,3.35
29-January-2018,757.10,771.35,757.10,763.75,766.124320888943559464,97554,2273,74738492.00,32999,33.83,14.25,6.65
25-January-2018,751.20,760.85,748.00,755.45,750.137680638575211113,514771,3777,386149124.00,426767,82.90,12.85,4.25
24-January-2018,768.00,770.75,752.55,756.25,757.922279651689631971,257127,1806,194882282.00,194989,75.83,18.20,-11.75
23-January-2018,760.00,773.65,760.00,768.50,768.136880064301696608,92066,2927,70719290.00,36456,39.60,13.65,8.50
22-January-2018,765.95,768.95,756.10,759.85,760.148285742035742035,41184,2194,31305947.00,18352,44.56,12.85,-6.10
19-January-2018,760.00,765.90,748.05,763.90,756.607342688728643667,133684,2244,101146296.00,59064,44.18,17.85,3.90
18-January-2018,764.00,764.00,745.50,758.70,758.524409121171770972,120160,4076,91144293.00,35490,29.54,18.50,-5.30
17-January-2018,749.70,753.55,738.50,745.05,744.242182591464888115,227601,3243,169390265.00,86081,37.82,15.05,-4.65
16-January-2018,760.00,762.95,742.90,748.45,752.872003105431440450,97893,2404,73700899.00,36517,37.30,20.05,-11.55
15-January-2018,770.00,775.50,755.65,759.10,764.432699812769054699,208833,7462,159638774.00,131849,63.14,19.85,-10.90
12-January-2018,764.35,768.95,762.00,766.10,765.426683617142283630,59782,2707,45758738.00,30786,51.50,6.95,1.75
11-January-2018,764.00,767.75,755.80,764.90,765.233078270924655311,339002,1825,259415544.00,287450,84.79,11.95,0.90
10-January-2018,761.00,764.65,755.00,758.25,759.263474095482766002,74736,1324,56744315.00,42951,57.47,9.65,-2.75
9-January-2018,760.05,766.00,757.00,760.50,761.465834913909894819,81194,1632,61826457.00,34699,42.74,9.00,0.45
8-January-2018,757.00,761.00,756.95,759.80,758.665379352288277330,98655,2545,74846133.00,62204,63.05,4.05,2.80
5-January-2018,757.00,759.00,754.00,756.30,756.529532002830220465,89039,1541,67360633.00,54422,61.12,5.00,-0.70
4-January-2018,756.00,760.00,750.50,755.00,753.804879843575888821,95126,1956,71706443.00,28694,30.16,9.50,-1.00
3-January-2018,759.70,759.70,750.55,754.65,755.955242469834500762,100363,2223,75869936.00,50142,49.96,9.15,-5.05
2-January-2018,753.00,757.90,746.60,752.50,753.573917475918495379,229533,3469,172970082.00,107231,46.72,11.30,-0.50
1-January-2018,752.00,758.80,741.85,745.50,751.033052704079015819,136479,2330,102500240.00,54096,39.64,16.95,-6.50
29-December-2017,754.00,754.00,744.65,751.05,748.519603296350469123,84093,4197,62945259.00,46661,55.49,9.35,-2.95
28-December-2017,747.00,754.00,746.00,750.30,749.643572936029853666,143098,3450,107272496.00,75888,53.03,8.00,3.30
27-December-2017,746.95,754.50,740.15,747.00,747.602208755037376565,130028,2681,97209220.00,56093,43.14,14.35,0.05
26-December-2017,752.00,752.00,737.00,741.30,740.550503405277232748,132001,2566,97753407.00,64622,48.96,15.00,-10.70
