Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-September-2018,27.00,27.00,25.35,25.60,26.177641653905053598,1959,23,51282.00,1716,87.60,1.65,-1.40
10-September-2018,28.70,28.70,26.05,27.15,27.104986149584487534,3610,23,97849.00,2323,64.35,2.65,-1.55
7-September-2018,28.20,28.20,25.60,26.50,27.421888412017167381,4660,31,127786.00,3616,77.60,2.60,-1.70
6-September-2018,27.60,27.60,24.25,27.40,26.210600112170499158,3566,27,93467.00,2681,75.18,3.35,-0.20
5-September-2018,29.50,29.50,25.45,25.85,27.232255294791070406,6988,71,190299.00,4612,66.00,4.05,-3.65
4-September-2018,30.00,30.00,26.65,27.80,28.344652491272611869,9453,108,267942.00,6073,64.24,3.35,-2.20
3-September-2018,31.50,33.90,30.00,30.20,31.431992968578334431,18204,115,572188.00,13475,74.02,3.90,-1.30
31-August-2018,32.35,35.80,29.15,31.25,32.403151929198043630,38643,263,1252155.00,25413,65.76,6.65,-1.10
30-August-2018,28.20,32.75,28.20,31.90,30.869219847959312042,55643,340,1717656.00,35373,63.57,4.55,3.70
29-August-2018,26.30,27.95,24.75,27.40,27.131574237935217036,50291,249,1364474.00,35956,71.50,3.20,1.10
28-August-2018,23.60,24.85,23.50,23.80,23.679706601466992665,409,10,9685.00,209,51.10,1.35,0.20
27-August-2018,26.15,26.15,23.60,23.60,23.809312638580931263,1353,9,32214.00,1052,77.75,2.55,-2.55
24-August-2018,24.00,25.50,22.50,23.80,24.146600566572237960,2824,32,68190.00,2161,76.52,3.00,-0.20
23-August-2018,23.70,24.75,23.70,24.00,24.121445497630331753,1688,15,40717.00,1667,98.76,1.05,0.30
21-August-2018,23.70,24.80,22.85,23.70,23.722298597745394555,3637,29,86278.00,3256,89.52,1.95,0.00
20-August-2018,22.55,25.90,22.55,23.60,23.631904761904761904,2100,15,49627.00,1874,89.24,3.35,1.05
17-August-2018,24.20,24.90,23.00,24.00,24.019259259259259259,2025,24,48639.00,1711,84.49,1.90,-0.20
16-August-2018,23.90,24.65,23.70,24.10,23.938110749185667752,614,13,14698.00,402,65.47,0.95,0.20
14-August-2018,25.00,26.00,22.00,23.90,23.356594699682799549,19546,102,456528.00,14299,73.16,4.00,-1.10
13-August-2018,29.25,29.25,25.75,27.50,26.436464088397790055,1267,20,33495.00,1119,88.32,3.50,-1.75
10-August-2018,29.10,29.10,25.00,25.50,25.796428571428571428,3080,22,79453.00,2966,96.30,4.10,-3.60
9-August-2018,28.90,28.90,26.60,26.60,26.606181455633100697,1003,8,26686.00,1003,100.00,2.30,-2.30
8-August-2018,29.15,29.15,28.75,28.80,28.789473684210526315,95,7,2735.00,84,88.42,0.40,-0.35
7-August-2018,27.95,27.95,27.70,27.70,27.740740740740740740,27,5,749.00,27,100.00,0.25,-0.25
6-August-2018,29.45,29.45,26.15,26.65,27.527633851468048359,1158,11,31877.00,905,78.15,3.30,-2.80
3-August-2018,26.20,28.10,26.20,26.85,27.341901776384535005,4785,35,130831.00,4240,88.61,1.90,0.65
2-August-2018,27.00,27.90,26.80,27.15,27.138461538461538461,65,3,1764.00,65,100.00,1.10,0.15
1-August-2018,28.10,28.10,26.15,27.90,26.768794326241134751,705,9,18872.00,702,99.57,1.95,-0.20
31-July-2018,26.00,28.45,25.70,26.40,26.817244611059044048,2134,29,57228.00,1881,88.14,2.75,0.40
30-July-2018,30.85,30.85,24.00,25.55,25.019363057324840764,3925,50,98201.00,2202,56.10,6.85,-5.30
27-July-2018,25.50,27.00,25.50,26.80,26.471264367816091954,522,7,13818.00,522,100.00,1.50,1.30
26-July-2018,27.00,27.00,25.50,25.50,26.704444444444444444,900,7,24034.00,631,70.11,1.50,-1.50
25-July-2018,26.30,26.30,22.00,25.50,24.812985825331504343,2187,31,54266.00,1901,86.92,4.30,-0.80
24-July-2018,26.30,26.30,22.60,25.95,22.746031746031746031,63,5,1433.00,60,95.24,3.70,-0.35
23-July-2018,26.30,26.30,24.00,25.70,25.613483146067415730,445,8,11398.00,264,59.33,2.30,-0.60
20-July-2018,25.95,25.95,25.90,25.95,25.888888888888888888,18,3,466.00,9,50.00,0.05,0.00
19-July-2018,25.95,25.95,24.00,25.05,24.470588235294117647,527,15,12896.00,322,61.10,1.95,-0.90
18-July-2018,25.00,26.15,23.90,25.75,24.196671709531013615,661,10,15994.00,641,96.97,2.25,0.75
