Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-November-2018,2888.95,2925.00,2826.10,2854.40,2882.931857540847827723,13281,1308,38288218.00,1977,14.89,98.90,-34.55
13-November-2018,2833.00,2894.45,2808.30,2873.45,2845.303423799582463465,23950,1794,68145017.00,1148,4.79,86.15,40.45
12-November-2018,3019.00,3019.00,2820.00,2837.50,2878.276250096013518703,26038,2158,74944557.00,5614,21.56,199.00,-181.50
9-November-2018,2915.45,2955.45,2878.05,2950.05,2941.272287056316885380,20651,1494,60740214.00,4446,21.53,77.40,34.60
7-November-2018,2875.15,2898.20,2875.00,2889.95,2887.767676767676767676,2574,378,7433114.00,973,37.80,23.20,14.80
6-November-2018,2885.00,2899.90,2831.00,2857.05,2854.204279726450474299,13599,1089,38814324.00,1249,9.18,68.90,-27.95
5-November-2018,2893.00,2893.00,2817.70,2854.75,2847.737439343038447181,13395,1221,38145443.00,2395,17.88,75.30,-38.25
2-November-2018,2865.00,2933.50,2843.50,2892.60,2907.577808182733785607,52623,3242,153005467.00,4588,8.72,90.00,27.60
1-November-2018,2765.20,2801.15,2750.05,2791.45,2778.703052641527265853,10581,963,29401457.00,1988,18.79,51.10,26.25
31-October-2018,2800.00,2817.05,2715.50,2765.20,2771.088556722837199464,28366,2100,78604698.00,5520,19.46,101.55,-34.80
30-October-2018,2755.00,2808.45,2736.05,2774.35,2771.988250594197049195,22299,1580,61812566.00,6486,29.09,72.40,19.35
29-October-2018,2728.35,2766.00,2707.65,2755.00,2740.243376419338713132,14003,1276,38371628.00,2327,16.62,58.35,26.65
26-October-2018,2717.00,2755.00,2672.70,2705.75,2717.709830953553257836,24372,1913,66236024.00,4940,20.27,82.30,-11.25
25-October-2018,2694.95,2725.00,2648.70,2694.55,2676.154823728097952290,23685,2281,63384727.00,5406,22.82,76.30,-0.40
24-October-2018,2757.80,2757.80,2661.00,2702.45,2700.625965450150344908,16961,1405,45805317.00,4667,27.52,96.80,-55.35
23-October-2018,2730.00,2744.05,2695.20,2720.70,2716.204630444346678398,18184,1810,49391465.00,6759,37.17,48.85,-9.30
22-October-2018,2721.00,2762.30,2694.65,2729.85,2733.068517140230287640,22841,1981,62426018.00,3731,16.33,67.65,8.85
19-October-2018,2814.00,2814.00,2678.85,2711.00,2717.137840050950777909,32973,3403,89592186.00,6780,20.56,135.15,-103.00
17-October-2018,2918.00,2992.00,2772.85,2815.10,2889.621672520738360361,66905,5978,193330138.00,5991,8.95,219.15,-102.90
16-October-2018,2877.70,2909.35,2874.45,2898.70,2891.556557154493619332,18415,1340,53248014.00,2927,15.89,34.90,21.00
15-October-2018,2935.00,2935.00,2870.00,2883.30,2883.951880440137953686,12178,956,35120766.00,2243,18.42,65.00,-51.70
12-October-2018,2898.00,2939.70,2876.00,2892.75,2907.203881236038719285,21488,1451,62469997.00,3302,15.37,63.70,-5.25
11-October-2018,2896.20,2935.00,2825.00,2866.75,2882.921740053801500778,28252,2089,81448305.00,3591,12.71,110.00,-29.45
10-October-2018,2923.75,2989.95,2901.85,2914.40,2945.618331859711170055,30537,2335,89950347.00,5117,16.76,88.10,-9.35
9-October-2018,2900.00,2931.50,2869.00,2883.20,2892.727035089337884798,32517,2434,94062805.00,4644,14.28,62.50,-16.80
8-October-2018,2720.00,2953.95,2713.00,2881.75,2814.547644248648339388,69914,4850,196776284.00,17358,24.83,240.95,161.75
5-October-2018,2757.00,2775.00,2695.15,2740.85,2732.856948553975374630,41908,4605,114528569.00,8389,20.02,79.85,-16.15
4-October-2018,2906.00,2906.00,2715.00,2757.00,2773.971212912532020194,80418,7578,223077217.00,20599,25.61,191.00,-149.00
3-October-2018,2992.00,2997.85,2882.25,2915.90,2944.785649375236652783,26410,2120,77771789.00,6275,23.76,115.60,-76.10
1-October-2018,2942.80,2985.35,2850.00,2972.45,2913.374449938756067685,22043,1727,64219513.00,2853,12.94,135.35,29.65
28-September-2018,3097.40,3097.50,2880.00,2932.15,2950.614400597197244749,58942,4050,173915114.00,11423,19.38,217.50,-165.25
