Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-September-2013,346.50,361.00,323.70,327.20,338.441519307154394821,3204408,70136,1084504712.00,579767,18.09,37.30,-19.30
20-September-2013,390.00,391.00,335.60,356.25,357.292902765823900327,6025474,127983,2152859096.00,523011,8.68,55.40,-33.75
19-September-2013,347.20,394.70,347.20,386.80,378.687298578515667312,6286879,111665,2380761225.00,1074062,17.08,47.50,39.60
18-September-2013,304.70,319.00,302.75,315.65,309.819421584550707597,2207894,42356,684048442.00,306653,13.89,16.25,10.95
17-September-2013,293.00,304.00,290.15,300.80,297.913341177305899715,1971790,38883,587422547.00,338585,17.17,13.85,7.80
16-September-2013,295.00,300.00,283.75,291.70,293.400672788241668739,2347544,47855,688770989.00,332534,14.17,16.25,-3.30
13-September-2013,279.00,287.80,274.35,281.15,282.056164451239806956,2307456,41466,650832189.00,408914,17.72,13.45,2.15
12-September-2013,305.00,306.90,276.30,281.15,288.834136146231227096,2473179,47515,714338520.00,547481,22.14,30.60,-23.85
11-September-2013,304.00,305.70,293.35,303.35,301.277968226096650195,2770072,48328,834561664.00,794815,28.69,12.35,-0.65
10-September-2013,300.00,314.80,300.00,306.70,308.528375276196317529,1813022,43418,559368732.00,388369,21.42,14.80,6.70
6-September-2013,294.00,296.45,280.30,292.75,288.740508420109762634,3102513,60530,895821181.00,231068,7.45,16.15,-1.25
5-September-2013,248.00,293.00,247.50,287.35,273.702339792343166740,5707686,99833,1562207013.00,908843,15.92,45.50,39.35
4-September-2013,230.00,242.40,224.00,236.40,235.200584915647435967,2546692,49439,598983448.00,168078,6.60,18.40,6.40
3-September-2013,255.10,256.00,226.20,229.40,237.023825209146050594,2651855,42640,628552816.00,833625,31.44,29.80,-25.70
2-September-2013,246.00,255.90,246.00,252.45,252.250968262339838054,1611650,32466,406540273.00,268301,16.65,9.90,6.45
30-August-2013,233.20,248.40,231.30,243.25,241.108317290954767164,3297516,63995,795058534.00,675784,20.49,17.10,10.05
29-August-2013,232.90,236.70,224.05,232.35,230.828022890537655361,2247741,40652,518841611.00,450675,20.05,12.65,-0.55
28-August-2013,228.00,232.40,216.10,225.90,224.569893317743008760,3564604,91125,800502740.00,1084260,30.42,16.30,-2.10
27-August-2013,254.00,254.80,233.40,235.95,243.224080625920759292,2454496,42164,596992533.00,789189,32.15,21.40,-18.05
26-August-2013,263.80,267.50,253.45,261.05,260.861669301779976538,1803844,39558,470553757.00,206337,11.44,14.05,-2.75
23-August-2013,245.70,262.90,240.80,259.25,255.959816242538038814,3374448,69352,863723090.00,621667,18.42,22.10,13.55
22-August-2013,251.00,252.90,234.15,242.70,241.436918795430267280,4903394,103759,1183860339.00,1385889,28.26,18.75,-8.30
21-August-2013,267.00,284.40,246.50,255.55,270.122417647760559314,8089185,127858,2185070209.00,3445779,42.60,37.90,-11.45
20-August-2013,233.90,247.50,220.20,242.75,237.260201859704660640,2952942,61123,700615615.00,285923,9.68,27.30,8.85
19-August-2013,255.00,255.00,235.35,241.35,244.221932183079886182,2488553,48057,607759222.00,522603,21.00,19.65,-13.65
16-August-2013,289.75,289.75,252.70,258.00,270.087522544155947244,2255019,48608,609052495.00,762230,33.80,37.05,-31.75
14-August-2013,312.85,314.90,289.00,291.70,299.073042044823287019,2158387,43100,645515366.00,584906,27.10,25.90,-21.15
13-August-2013,299.70,316.35,297.65,309.10,306.102458244639905744,3143788,38767,962321235.00,1382293,43.97,18.70,9.40
12-August-2013,287.00,307.25,275.20,301.20,293.891641373665723152,2199225,50941,646333845.00,318253,14.47,32.05,14.20
8-August-2013,292.35,293.70,280.00,282.65,284.041189032517881147,1410424,31068,400618510.00,212109,15.04,13.70,-9.70
7-August-2013,273.70,299.05,268.60,292.75,283.007997477580194587,2445271,54923,692031249.00,285743,11.69,30.45,19.05
6-August-2013,296.00,296.00,270.25,274.45,282.628706493177921297,1454542,31903,411095324.00,278451,19.14,25.75,-21.55
5-August-2013,309.00,312.00,289.30,299.35,298.995971111376387728,2513100,38315,751406775.00,1092736,43.48,22.70,-9.65
2-August-2013,334.00,334.70,305.00,308.45,317.395846166130540916,1402656,30758,445197188.00,242215,17.27,29.70,-25.55
1-August-2013,330.00,339.05,304.25,327.65,323.129726331778006456,2270048,54892,733519989.00,374878,16.51,34.80,-2.35
31-July-2013,349.00,349.00,288.55,323.80,313.937418116396881043,3452309,74519,1083808974.00,606840,17.58,60.45,-25.20
30-July-2013,363.80,375.00,346.75,348.90,360.999626376247068643,1132155,32198,408707532.00,187475,16.56,28.25,-14.90
