Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-February-2018,3169.00,3169.00,3096.40,3102.95,3116.871042147200671000,9538,702,29728716.00,2723,28.55,72.60,-66.05
15-February-2018,3158.00,3164.00,3099.65,3140.60,3134.518194596282992347,6403,514,20070320.00,1626,25.39,64.35,-17.40
14-February-2018,3187.00,3187.00,3100.00,3110.85,3126.960467451839678626,10953,749,34249598.00,2603,23.77,87.00,-76.15
12-February-2018,3124.75,3160.00,3108.00,3143.35,3133.893751949267075579,9619,729,30144924.00,2250,23.39,52.00,18.60
9-February-2018,3140.00,3140.40,3095.15,3103.50,3116.862048461424111788,6727,564,20967131.00,2458,36.54,45.25,-36.50
8-February-2018,3180.00,3188.50,3139.00,3152.40,3160.111744708849654567,9119,582,28817059.00,1705,18.70,49.50,-27.60
7-February-2018,3188.00,3193.95,3128.70,3137.30,3151.605638041733547351,9968,790,31415205.00,1905,19.11,65.25,-50.70
6-February-2018,3101.00,3165.00,3029.25,3138.20,3114.428370852248794870,21367,1508,66545991.00,3792,17.75,135.75,37.20
5-February-2018,3205.00,3239.00,3142.35,3177.80,3180.371598721797230560,20654,1627,65687395.00,4969,24.06,96.65,-27.20
2-February-2018,3413.00,3472.60,3172.00,3242.60,3311.486816847335140018,70848,5167,234612218.00,14165,19.99,300.60,-170.40
1-February-2018,3325.00,3418.25,3297.85,3409.50,3372.843398678040788656,35402,2712,119405402.00,13399,37.85,120.40,84.50
31-January-2018,3352.00,3379.15,3306.05,3338.80,3368.647668117615705783,56285,1089,189604334.00,46191,82.07,73.10,-13.20
30-January-2018,3367.00,3402.40,3344.00,3351.40,3370.968813012501680333,14878,1003,50153274.00,3654,24.56,58.40,-15.60
29-January-2018,3306.90,3378.20,3296.85,3362.10,3349.120585482086630925,11751,1024,39355516.00,3314,28.20,81.35,55.20
25-January-2018,3335.50,3337.00,3291.00,3303.20,3313.629152437131325675,19326,875,64039197.00,12382,64.07,46.00,-32.30
24-January-2018,3285.00,3349.30,3283.20,3335.60,3323.655820074171551621,16718,1233,55564878.00,4140,24.76,66.10,50.60
23-January-2018,3299.00,3322.00,3272.10,3294.30,3290.497033318119580100,10955,843,36047395.00,2897,26.44,49.90,-4.70
22-January-2018,3207.00,3281.20,3207.00,3272.10,3252.556031273268801191,10744,920,34945462.00,2010,18.71,74.20,65.10
19-January-2018,3227.90,3227.90,3173.35,3208.05,3193.473296062804805519,8407,700,26847530.00,3511,41.76,54.55,-19.85
18-January-2018,3219.75,3237.15,3187.80,3195.40,3215.046194538613418768,26843,1797,86301485.00,10568,39.37,49.35,-24.35
17-January-2018,3189.00,3212.90,3152.45,3184.90,3185.887261146496815286,9420,849,30011058.00,2295,24.36,60.45,-4.10
16-January-2018,3164.00,3200.00,3145.00,3160.00,3161.638204142843752929,10669,1125,33731518.00,3403,31.90,55.00,-4.00
15-January-2018,3175.10,3184.95,3155.00,3163.30,3168.045672575599582898,9590,966,30381558.00,3288,34.29,29.95,-11.80
12-January-2018,3205.00,3214.70,3154.00,3175.10,3176.654288313621702092,12091,858,38408927.00,2959,24.47,60.70,-29.90
11-January-2018,3328.00,3328.00,3185.00,3202.00,3208.197924123120973514,8382,631,26891115.00,1796,21.43,143.00,-126.00
